filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1759,2020-01-18T16:00:04Z,,Dynamic properties of complex adaptive ecosystems: implications for the sustainability of service provision,Dynamic properties of complex adaptive ecosystems: implications for the sustainability of service provision,No,Yes,Yes,No,Yes,No,,3,3,0,6,"Dawson, Terence P.; Rounsevell, Mark D. A.; Kluvankova-Oravska, Tatiana; Chobotova, Veronika; Stirling, Andrew",Dawson,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1252,2019-12-30T21:25:06Z,,Early pest development and loss of biological control are associated with urban warming,Early pest development and loss of biological control are associated with urban warming,No,No,Yes,No,No,No,,1,5,0,6,"Meineke, Emily K.; Dunn, Robert R.; Frank, Steven D.",Meineke,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1170,2020-01-20T16:04:57Z,,Early-season movement dynamics of phytophagous pest and natural enemies across a native vegetation-crop ecotone,Early-season movement dynamics of phytophagous pest and natural enemies across a native vegetation-crop ecotone,No,No,Yes,No,No,No,,1,5,0,6,"Macfadyen, S.; Hopkinson, J.; Parry, H.; Neave, M. J.; Bianchi, F. J. J. A.; Zalucki, M. P.; Schellhorn, N. A.",Macfadyen,2,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,157,2020-01-08T19:03:24Z,,Eco-intensification through soil carbon sequestration: Harnessing ecosystem services and advancing sustainable development goals,Eco-intensification through soil carbon sequestration: Harnessing ecosystem services and advancing sustainable development goals,No,Yes,Yes,No,No,No,,2,4,0,6,"Lal, Rattan",Lal,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1368,2019-11-29T13:51:09Z,,Ecohealth and resilience thinking: a dialog from experiences in research and practice,Ecohealth and resilience thinking: a dialog from experiences in research and practice,No,Yes,Yes,No,No,,,2,3,0,5,"Berbes-Blazquez, Marta; Oestreicher, Jordan Sky; Mertens, Frederic; Saint-Charles, Johanne",Berbes-Blazquez,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,986,2020-01-21T19:57:42Z,,"Ecohydrology, floodplain water bodies, European legal provisions and the future","Ecohydrology, floodplain water bodies, European legal provisions and the future",No,Yes,Yes,No,No,No,,2,4,0,6,"Janauer, Georg Albert",Janauer,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,477,2019-12-03T09:38:43Z,,"Ecological Benefits of Bushen Xingnao Decoction Combined with Exercise Training in Learning, Memory and Potentiation of Hippocampus in Vascular Dementia Rats","Ecological Benefits of Bushen Xingnao Decoction Combined with Exercise Training in Learning, Memory and Potentiation of Hippocampus in Vascular Dementia Rats",No,No,Yes,No,No,,,1,4,0,5,"Niu, Lin; Hu, Jiu-Lue; Meng, Ling-jie",Niu,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1614,2019-12-22T14:09:44Z,,Ecological classification of land and conservation of biodiversity at the national level: The case of Italy,Ecological classification of land and conservation of biodiversity at the national level: The case of Italy,No,No,Yes,No,Yes,,,2,3,0,5,"Capotorti, Giulia; Guida, Domenico; Siervo, Vincenzo; Smiraglia, Daniela; Blasi, Carlo",Capotorti,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1159,2020-01-20T15:33:09Z,,Ecological design for urban waterfronts,Ecological design for urban waterfronts,No,Yes,Yes,No,No,No,,2,4,0,6,"Dyson, Karen; Yocom, Ken",Dyson,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1155,2020-01-20T15:16:34Z,,Ecological engineering for traditional Chinese agriculture-A case study of Beitang,Ecological engineering for traditional Chinese agriculture-A case study of Beitang,No,No,Yes,No,No,No,,1,5,0,6,"Gao, Jie; Wang, Rusong; Huang, Jinlou",Gao,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1580,2019-12-16T15:53:58Z,,Ecological engineers ahead of their time: The functioning of pre-Columbian raised-field agriculture and its potential contributions to sustainability today,Ecological engineers ahead of their time: The functioning of pre-Columbian raised-field agriculture and its potential contributions to sustainability today,No,Yes,,,,,,1,1,3,2,"Renard, D.; Iriarte, J.; Birk, J. J.; Rostain, S.; Glaser, B.; McKey, D.",Renard,0,TRUE,FALSE,TRUE,TRUE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1083,2019-12-09T09:41:24Z,trmc6753@colorado.edu,"Ecological indicators for immigrant relocation areas: a case in Luanjingtan, Alxa, Inner Mongolia","Ecological indicators for immigrant relocation areas: a case in Luanjingtan, Alxa, Inner Mongolia",No,No,Yes,No,No,,,1,4,0,5,"Song, Yuqin; Li, Chenchen; Jiang, Lei; Lu, Lei",Song,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,550,2020-01-19T13:30:16Z,,Ecological intensification and arbuscular mycorrhizas: a meta-analysis of tillage and cover crop effects,Ecological intensification and arbuscular mycorrhizas: a meta-analysis of tillage and cover crop effects,Yes,No,Yes,No,No,No,,2,4,0,6,"Bowles, Timothy M.; Jackson, Louise E.; Loeher, Malina; Cavagnaro, Timothy R.",Bowles,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1288,2019-12-31T09:56:08Z,,"Ecological outcomes of civic and expert-led urban greening projects using indigenous plant species in Cape Town, South Africa","Ecological outcomes of civic and expert-led urban greening projects using indigenous plant species in Cape Town, South Africa",No,No,Yes,No,No,No,,1,5,0,6,"Anderson, P. M. L.; Avlonitis, G.; Ernstson, H.",Anderson,2,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,476,2019-12-03T09:38:05Z,,Ecological Protection of Anti-aging Pharmacological Action and Purity Identification of Polysaccharides of Radix Polygoni Multiflori Praeparata,Ecological Protection of Anti-aging Pharmacological Action and Purity Identification of Polysaccharides of Radix Polygoni Multiflori Praeparata,No,No,Yes,No,No,,,1,4,0,5,"Chen, X. Y.; Wang, T.; Qi, Y.; Wang, S. M.; Liang, S. W.",Chen,2,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,223,2019-12-18T19:34:54Z,,Ecological Research on the Cognitive and Visual Features of Regional Culture in Landscape Design,Ecological Research on the Cognitive and Visual Features of Regional Culture in Landscape Design,No,No,Yes,No,No,No,,1,5,0,6,"Xu, Yanling",Xu,2,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1224,2019-12-30T13:45:58Z,,Ecological response to MPA zoning following cessation of bait harvesting in an estuarine tidal flat,Ecological response to MPA zoning following cessation of bait harvesting in an estuarine tidal flat,No,No,Yes,No,No,No,,1,5,0,6,"Winberg, Pia C.; Davis, Andrew R.",Winberg,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1184,2020-01-21T18:39:37Z,,"Ecological restoration as objective, target, and tool in international biodiversity policy","Ecological restoration as objective, target, and tool in international biodiversity policy",No,Yes,Yes,No,Yes,No,,3,3,0,6,"Jorgensen, Dolly",Jorgensen,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,595,2020-01-19T17:59:08Z,,Ecological restoration should be redefined for the twenty-first century,Ecological restoration should be redefined for the twenty-first century,No,No,Yes,No,No,No,,1,5,0,6,"Martin, David M.",Martin,2,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1511,2019-12-02T12:23:08Z,,Ecological traits affect the response of tropical forest bird species to land-use intensity,Ecological traits affect the response of tropical forest bird species to land-use intensity,No,No,Yes,,,,,1,2,2,3,"Newbold, Tim; Scharlemann, Joern P. W.; Butchart, Stuart H. M.; Sekercioglu, Cagan H.; Alkemade, Rob; Booth, Hollie; Purves, Drew W.",Newbold,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1908,2019-12-16T10:38:54Z,,Ecological viability assessment: A fuzzy multiple-attribute analysis with respect to three classes of ordering techniques,Ecological viability assessment: A fuzzy multiple-attribute analysis with respect to three classes of ordering techniques,No,No,Yes,No,Yes,No,,2,4,0,6,"Nasiri, Fuzhan; Huang, G. H.",Nasiri,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,380,2020-01-03T09:49:21Z,,Ecologies as a complement to ecosystem services? Exploring how landscape planners might advance understanding about human-nature relationships in changing landscapes,Ecologies as a complement to ecosystem services? Exploring how landscape planners might advance understanding about human-nature relationships in changing landscapes,No,No,Yes,No,No,No,,1,5,0,6,"Musacchio, Laura R.",Musacchio,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1313,2019-12-31T11:21:12Z,,Ecology of urban green spaces: The way forward in answering major research questions,Ecology of urban green spaces: The way forward in answering major research questions,No,No,Yes,No,No,No,research framework proposal,1,5,0,6,"Niemela, Jari",Niemela,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1176,2020-01-20T16:23:44Z,,Ecosystem assessment and management as key tools for sustainable landscape development: A case study of the Ore Mountains region in Central Europe,Ecosystem assessment and management as key tools for sustainable landscape development: A case study of the Ore Mountains region in Central Europe,No,Yes,Yes,Yes,No,No,,3,3,0,6,"Grunewald, Karsten; Bastian, Olaf",Grunewald,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1579,2019-12-16T15:52:58Z,,Ecosystem health and ecological engineering,Ecosystem health and ecological engineering,No,Yes,,,,,,1,1,3,2,"Costanza, Robert",Costanza,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,170,2019-11-26T13:25:14Z,,Ecosystem Responses to Climate-Related Changes in a Mediterranean Alpine Environment Over the Last similar to 180Years,Ecosystem Responses to Climate-Related Changes in a Mediterranean Alpine Environment Over the Last similar to 180Years,No,No,Yes,No,No,No,establishes climatic periods in alpine lake region,1,5,0,6,"Jimenez, Laura; Conde-Porcuna, Jose M.; Garcia-Alix, Antonio; Toney, Jaime L.; Anderson, R. Scott; Heiri, Oliver; Perez-Martinez, Carmen",Jimenez,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,758,2019-11-30T12:19:38Z,,Ecosystem restoration: recent advances in theory and practice,Ecosystem restoration: recent advances in theory and practice,No,Yes,Yes,No,No,,,2,3,0,5,"Jones, T. A.",Jones,2,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1757,2020-01-18T15:57:10Z,,Ecosystem services and biodiversity conservation: concepts and a glossary,Ecosystem services and biodiversity conservation: concepts and a glossary,No,Yes,Yes,No,Yes,No,,3,3,0,6,"Harrington, Richard; Anton, Christian; Dawson, Terence P.; de Bello, Francesco; Feld, Christian K.; Haslett, John R.; Kluvankova-Oravska, Tatiana; Kontogianni, Areti; Lavorel, Sandra; Luck, Gary W.; Rounsevell, Mark D. A.; Samways, Michael J.; Settele, Josef; Skourtos, Michalis; Spangenberg, Joachim H.; Vandewalle, Marie; Zobel, Martin; Harrison, Paula A.",Harrington,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1862,2019-12-13T12:14:24Z,,Ecosystem services and emergent vulnerability in managed ecosystems: A geospatial decision-support tool,Ecosystem services and emergent vulnerability in managed ecosystems: A geospatial decision-support tool,No,No,No,No,Yes,No,,1,5,0,6,"Beier, Colin M.; Patterson, Trista M.; Chapin, F. Stuart, III",Beier,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,34,2020-01-22T20:48:21Z,,Ecosystem services and faith communities in Oceania,Ecosystem services and faith communities in Oceania,No,No,Yes,No,Yes,No,,2,4,0,6,"Rowland, Philippa",Rowland,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,131,2020-01-22T23:54:47Z,,Ecosystem services appreciation of urban lakes in Romania. Synergies and trade-offs between multiple users,Ecosystem services appreciation of urban lakes in Romania. Synergies and trade-offs between multiple users,No,No,Yes,No,No,No,,1,5,0,6,"Hossu, Constantina Alina; Ioja, Ioan-Cristian; Onose, Diana Andreea; Nita, Mihai Razvan; Popa, Ana-Maria; Talaba, Odelin; Inostroza, Luis",Hossu,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,132,2020-01-22T23:56:00Z,,Ecosystem services as an inclusive social metaphor for the analysis and management of environmental conflicts in Colombia,Ecosystem services as an inclusive social metaphor for the analysis and management of environmental conflicts in Colombia,No,No,Yes,No,Yes,No,,2,4,0,6,"Rincon-Ruiz, Alexander; Rojas-Padilla, Johnny; Agudelo-Rico, Catherine; Perez-Rincon, Mario; Vieira-Samper, Simon; Rubiano-Paez, Jorge",Rincon-Ruiz,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,482,2019-12-03T09:40:18Z,,Ecosystem Services as Boundary Objects for Transdisciplinary Collaboration,Ecosystem Services as Boundary Objects for Transdisciplinary Collaboration,No,No,Yes,No,No,,,1,4,0,5,"Steger, Cara; Hirsch, Shana; Evers, Cody; Branoff, Benjamin; Petrova, Maria; Nielsen-Pincus, Max; Wardropper, Chloe; van Riper, Carena J.",Steger,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1341,2019-12-01T17:29:00Z,,Ecosystem services as substitute inputs: Basic results and important implications for conservation policy,Ecosystem services as substitute inputs: Basic results and important implications for conservation policy,No,No,Yes,No,Yes,,,2,3,0,5,"Simpson, R. David",Simpson,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1463,2019-12-28T21:57:48Z,,Ecosystem services by paddy fields as substitutes of natural wetlands in Japan,Ecosystem services by paddy fields as substitutes of natural wetlands in Japan,No,Yes,Yes,No,No,No,,2,4,0,6,"Natuhara, Yosihiro",Natuhara,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1648,2019-12-02T22:14:18Z,,"Ecosystem Services in Biologically Diversified versus Conventional Farming Systems: Benefits, Externalities, and Trade-Offs","Ecosystem Services in Biologically Diversified versus Conventional Farming Systems: Benefits, Externalities, and Trade-Offs",No,Yes,Yes,No,No,,Review of ESs in agroecosystems.,2,3,0,5,"Kremen, Claire; Miles, Albie",Kremen,0,TRUE,FALSE,FALSE,TRUE,FALSE
