assess_date,doublerev,exclude,ResponseId,Init,Title,Group,abbr,Other_checked,ES,answer,OtherEntry
2020-05-17,FALSE,Maybe,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,Anthro,Driver,FALSE,freshWQReg,Land use change,
2020-05-17,FALSE,Maybe,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,Anthro,Driver,FALSE,HabCreate,Land use change,
2020-05-17,FALSE,Maybe,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,Anthro,Driver,FALSE,Materials,Land use change,
2020-05-17,FALSE,Maybe,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,TRUE,Keep,R_2ZOG3Rj49wd8u7V,AIS,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,Env,Driver,FALSE,freshWQReg,Climate,
2020-05-17,TRUE,Keep,R_1INs5d4lozmezrt,AK,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,Env,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1INs5d4lozmezrt,AK,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,Env,Driver,TRUE,freshWQReg,Climate,
2020-05-17,TRUE,Keep,R_1INs5d4lozmezrt,AK,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,Env,OtherDriver,TRUE,freshWQReg,solar radiation,
2020-05-17,FALSE,Keep,R_3esPgdspKhK6aom,LB,Evaluating the relative influence on population health of domestic gardens and green space along a rural-urban gradient,Anthro,Driver,FALSE,CulturePsych,Land use change,
2020-05-17,FALSE,Keep,R_2vYs6Qi0Cuy6Es6,SDJ,Evaluation of a new method for assessing resilience in urban aquatic social-ecological systems,Anthro,Driver,FALSE,freshWQReg,Land use change,
2020-05-17,FALSE,Keep,R_2vYs6Qi0Cuy6Es6,SDJ,Evaluation of a new method for assessing resilience in urban aquatic social-ecological systems,Anthro,OtherDriver,FALSE,freshWQReg,not just land use change,
2020-05-17,FALSE,Keep,R_2vYs6Qi0Cuy6Es6,SDJ,Evaluation of a new method for assessing resilience in urban aquatic social-ecological systems,Anthro,OtherDriver,FALSE,freshWQReg,but land use intensification. management scenarios for stormwater and riparian development,
2020-05-17,FALSE,Keep,R_31vpwKIjDaWZd1S,KCG,"Evaluation of salt marsh restoration by means of self-regulating tidal gate - Avon estuary, South Devon, UK",Anthro,Driver,FALSE,HabCreate,Land use change,
2020-05-17,FALSE,Keep,R_31vpwKIjDaWZd1S,KCG,"Evaluation of salt marsh restoration by means of self-regulating tidal gate - Avon estuary, South Devon, UK",Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,FALSE,Keep,R_31vpwKIjDaWZd1S,KCG,"Evaluation of salt marsh restoration by means of self-regulating tidal gate - Avon estuary, South Devon, UK",Anthro,Driver,FALSE,Hazards,Land use change,
2020-05-17,FALSE,Keep,R_31vpwKIjDaWZd1S,KCG,"Evaluation of salt marsh restoration by means of self-regulating tidal gate - Avon estuary, South Devon, UK",Anthro,Driver,FALSE,Hazards,Management Practices,
2020-05-17,FALSE,Keep,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,Anthro,Driver,FALSE,coastWQReg,Management Practices,
2020-05-17,FALSE,Keep,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,Anthro,Driver,FALSE,MaintainOpts,Management Practices,
2020-05-17,FALSE,Keep,R_3dYSTs9eOHcRska,CK,Experimental rewilding enhances grassland functional composition and pollinator habitat use,Bio,Driver,TRUE,HabCreate,Other,FALSE
2020-05-17,FALSE,Keep,R_3dYSTs9eOHcRska,CK,Experimental rewilding enhances grassland functional composition and pollinator habitat use,Bio,Driver,TRUE,MaintainOpts,Other,FALSE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,ClimReg,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,ClimReg,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,coastWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,coastWQReg,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,coastWQReg,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,coastWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,coastWQReg,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,CulturePsych,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,CulturePsych,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,CulturePsych,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,Energy,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,Energy,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,Energy,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,Energy,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,Energy,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,Food,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,Food,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,Food,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,Food,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,Food,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,freshWQReg,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,freshWQReg,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,freshWQReg,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,FALSE,HabCreate,Land use change,
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,FALSE,HabCreate,Exploitation (hunting or fishing),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,HabCreate,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,HabCreate,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,Hazards,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,Hazards,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,Hazards,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,Hazards,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,Hazards,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,MaintainOpts,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,MaintainOpts,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,MaintainOpts,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,MaintainOpts,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,MaintainOpts,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,Driver,TRUE,Materials,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Anthro,OtherDriver,TRUE,Materials,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Bio,Driver,FALSE,Materials,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,Driver,TRUE,Materials,Other,TRUE
2020-05-17,TRUE,Keep,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Env,OtherDriver,TRUE,Materials,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),
2020-05-17,FALSE,Keep,R_3fOUtJ3cGDGpiSS,LB,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_3fOUtJ3cGDGpiSS,LB,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3fOUtJ3cGDGpiSS,LB,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_3fOUtJ3cGDGpiSS,LB,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,Env,OtherDriver,TRUE,ClimReg,soil type,
2020-05-17,FALSE,Keep,R_29v55RDeGcg3YVt,GV,Farm and landscape factors interact to affect the supply of pollination services,Anthro,Driver,FALSE,Pollination,Management Practices,
2020-05-17,FALSE,Keep,R_29v55RDeGcg3YVt,GV,Farm and landscape factors interact to affect the supply of pollination services,Bio,Driver,FALSE,Pollination,Service Provider (Q17),
2020-05-17,FALSE,Maybe,R_1qV3JvuSWim2iuY,IS,Fine-scale environmental heterogeneities of tidal creeks affect distribution of crab burrows in a Chinese salt marsh,Env,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Maybe,R_1qV3JvuSWim2iuY,IS,Fine-scale environmental heterogeneities of tidal creeks affect distribution of crab burrows in a Chinese salt marsh,Env,OtherDriver,TRUE,SoilProtect,four microhabitats (bottom,
2020-05-17,FALSE,Maybe,R_1qV3JvuSWim2iuY,IS,Fine-scale environmental heterogeneities of tidal creeks affect distribution of crab burrows in a Chinese salt marsh,Env,OtherDriver,TRUE,SoilProtect,slope,
