assess_date,newcase,doublerev,ResponseId,Init,Title,GenInfo,MultiScale,ScaleNotes,group,group_levels,interval_abbr,interval,count,nothing_entered,Connect,ConnectDist,KT4_scale,TimeTrends
2020-04-22,FALSE,FALSE,R_240fccSKiMVrvXc,LD,"Uncovering the spatial dynamics of wild rice lakes, harvesters and management across Great Lakes landscapes for shared regional conservation","We report three primary analyses: (1) Regional characteristics: geospatial analysis of the relationships between wild rice lakes, management regimes and wild rice harvest across the study region; (2) Patterns of harvest: analysis of harvester use and spatial rela- tionships to wild rice lakes through case studies, landing site visits and in-depth interviews; (3) Decision making regarding the open- ing of harvest: visits with managers and committees.",No,"Lake and watershed scale, at least >1200 lakes and >300 watersheds in MN and WI. Large scale but unclear what size the lakes are. Watershed info: Wild rice, with an affinity for flowing water, is most often associated with streams and lakes on flowages, systems that are commonly managed using watershed approaches. ",Plots,1,unk,Unclear or not specified,.50+,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_240fccSKiMVrvXc,LD,"Uncovering the spatial dynamics of wild rice lakes, harvesters and management across Great Lakes landscapes for shared regional conservation","We report three primary analyses: (1) Regional characteristics: geospatial analysis of the relationships between wild rice lakes, management regimes and wild rice harvest across the study region; (2) Patterns of harvest: analysis of harvester use and spatial rela- tionships to wild rice lakes through case studies, landing site visits and in-depth interviews; (3) Decision making regarding the open- ing of harvest: visits with managers and committees.",No,"Lake and watershed scale, at least >1200 lakes and >300 watersheds in MN and WI. Large scale but unclear what size the lakes are. Watershed info: Wild rice, with an affinity for flowing water, is most often associated with streams and lakes on flowages, systems that are commonly managed using watershed approaches. ",Sites,1,unk,Unclear or not specified,.26+,,No,,0,Yes
2020-04-22,TRUE,FALSE,R_2ZWY6YDzb6o3Kkq,KCG,Understanding the nursery habitat and provision service of a NTFP in a Colombian oak forest: A case of a nomadic vine,,No,"Replicates are individual trees, not plots",Plots,1,25m,1m² - 25m²,.50+,,No,,0,No
2020-04-22,TRUE,FALSE,R_2ZWY6YDzb6o3Kkq,KCG,Understanding the nursery habitat and provision service of a NTFP in a Colombian oak forest: A case of a nomadic vine,,No,"Replicates are individual trees, not plots",Sites,1,10km,1-10 km²,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_3kmO0E16i6EzK2x,CW,"Urban biodiversity and social inequalities in built-up cities: New evidences, next questions. The example of Paris, France","Use published datasets: remote sensing, botanical inventories, census (counting as social survey)",Yes,"nested ""plot""-level data: household (approx 1000 per CBG), census block groups (CBG, 992 in study -- size of CBG variable and not specified), in study site (Paris, 105 km^2)",Plots,1,25m,1m² - 25m²,.50+,,Yes,Unclear or not specified,1,No
2020-04-22,FALSE,FALSE,R_3kmO0E16i6EzK2x,CW,"Urban biodiversity and social inequalities in built-up cities: New evidences, next questions. The example of Paris, France","Use published datasets: remote sensing, botanical inventories, census (counting as social survey)",Yes,"nested ""plot""-level data: household (approx 1000 per CBG), census block groups (CBG, 992 in study -- size of CBG variable and not specified), in study site (Paris, 105 km^2)",Plots,2,unk,Unclear or not specified,.50+,,Yes,Unclear or not specified,1,No
2020-04-22,FALSE,FALSE,R_3kmO0E16i6EzK2x,CW,"Urban biodiversity and social inequalities in built-up cities: New evidences, next questions. The example of Paris, France","Use published datasets: remote sensing, botanical inventories, census (counting as social survey)",Yes,"nested ""plot""-level data: household (approx 1000 per CBG), census block groups (CBG, 992 in study -- size of CBG variable and not specified), in study site (Paris, 105 km^2)",Sites,1,1000km,"101-1,000 km²",.1-10,,Yes,Unclear or not specified,1,No
2020-04-22,FALSE,FALSE,R_25LoL15WRs3gQg2,AK,"Urban form, biodiversity potential and ecosystem services",,No,Plots are referred to as sites in the study but they had 3 per 5 cities (which I marked as sites).,Plots,1,10km,1-10 km²,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_25LoL15WRs3gQg2,AK,"Urban form, biodiversity potential and ecosystem services",,No,Plots are referred to as sites in the study but they had 3 per 5 cities (which I marked as sites).,Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,"To quantify the impact of different dung decompos- ers, we targeted 82 cattle farms across Finland (Fig. 1). This large-scale experiment was conducted in collabo- ration with citizen scientists from the 4H Federation of Finland, a youth organization with 79000 members distributed across the Finnish countryside.",No,"seems like  82 cattle farms across Finland but small scale experiments at those sites, less than a 1m",Sites,1,25m,1m² - 25m²,.26+,Plots,No,,0,Yes
2020-04-22,TRUE,FALSE,R_WdgwAv858gmkHv3,SDJ,Weed species structural and functional composition of okra fields and field periphery under different management intensities along the rural-urban gradient of two West African cities,assessment of the weed community in and around okra farms ,No,"36 plots per city, 2 cities, each plot is 200 m x 200 m. Also some transect work",Plots,1,1km,501m² - 1km²,.50+,,No,,0,No
2020-04-22,TRUE,FALSE,R_WdgwAv858gmkHv3,SDJ,Weed species structural and functional composition of okra fields and field periphery under different management intensities along the rural-urban gradient of two West African cities,assessment of the weed community in and around okra farms ,No,"36 plots per city, 2 cities, each plot is 200 m x 200 m. Also some transect work",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,TRUE,R_1JUR42uFvFRgJC8,LD,Wetlands in agricultural landscapes for nitrogen attenuation and biodiversity enhancement: Opportunities and limitations,"t each location, we used a field design with measurements of denitrification and nitrous oxide emission rates at three or four plots along an elevation/wetness gradient perpendicular to the stream with 4 replications at each height. Sampling took place in summer in the period 2005–2007. Fluxes of N2O were measured between 9.00 and 16.00h using vented, closed flux chambers with an inner diameter of 15.2cm and a height of 24.2 cm. ",No,"6 e selected 6 locations in the catchments of Rhine and Scheldt, representing different points along the catchment-scale gradient from riparian zones along first-order streams via wetlands border- ing intermediate stream orders towards floodplain wetlands near high-order rivers. Determined spatial scale by eyeballing fig 1",Sites,1,25m,1m² - 25m²,.1-10,Plots,No,,0,Yes
2020-04-22,FALSE,TRUE,R_1Ii1tA7vhIY11FI,TK,Wetlands in agricultural landscapes for nitrogen attenuation and biodiversity enhancement: Opportunities and limitations,"Minimal data was collected, mostly a review. Not sure if it should count.",No,,Plots,1,25m,1m² - 25m²,.1-10,Sites,No,,0,No
2020-04-22,FALSE,FALSE,R_1gFrbzNhVIUZzsU,JL,Woody shrubs increase soil microbial functions and multifunctionality in a tropical semi-arid grazing ecosystem,They almost considered space for time in the sense that they used tree rings to estimate the age of shrubs (the length of time of a biotic driver)... however age was not incorporated into any models.,No,,Plots,1,100m,51m² - 100m²,.11-50,,Yes,Unclear or not specified,0,No
2020-04-22,FALSE,FALSE,R_1gFrbzNhVIUZzsU,JL,Woody shrubs increase soil microbial functions and multifunctionality in a tropical semi-arid grazing ecosystem,They almost considered space for time in the sense that they used tree rings to estimate the age of shrubs (the length of time of a biotic driver)... however age was not incorporated into any models.,No,,Sites,1,10km,1-10 km²,.1-10,,Yes,Unclear or not specified,0,No
