ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_1_1,FALSE,biodiversity loss,biodiversity loss,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_4_1,FALSE,Loss of Co2 from forest fires,Loss of Co2 from forest fires,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_4_1,FALSE,area burned by fire,area burned by fire,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"water supply for human consumption, water supply for industry, reservoir volume, water flow",reservoir volume,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"water supply for human consumption, water supply for industry, reservoir volume, water flow",water flow,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"water supply for human consumption, water supply for industry, reservoir volume, water flow",water supply for human consumption,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"water supply for human consumption, water supply for industry, reservoir volume, water flow",water supply for industry,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"peowater for individuals, water for consumption",peowater for individuals,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,2
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_6_1,FALSE,"peowater for individuals, water for consumption",water for consumption,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"volumes of wastewater generated and treated, nitrate/nitrite/phosphorous/BOD5/O2 concentrations in water",nitrate/nitrite/phosphorous/BOD5/O2 concentrations in water,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"volumes of wastewater generated and treated, nitrate/nitrite/phosphorous/BOD5/O2 concentrations in water",volumes of wastewater generated and treated,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.",BOD,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,2
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.",nitrate conc.,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,2
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.",nitrite conc.,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,2
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.",O2 conc.,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,2
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_7_1,FALSE,"nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.",phosphorus conc.,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_9_1,FALSE,number of people affected by floods,number of people affected by floods,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of hazards and extreme events [e.g. amelioration of floods, wind... - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion] - Response 1: Separate by commas",Response,,,Q12,Hazards,75,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_9_1,FALSE,people affected by floods,people affected by floods,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of hazards and extreme events [e.g. amelioration of floods, wind... - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion] - Response 1: Separate by commas",Response,,,Q12,Hazards,75,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_11_1,FALSE,total hydropower production,total hydropower production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fue... - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood] - Response 1: Separate by commas",Response,,,Q12,Energy,79,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_11_1,FALSE,hydropower,hydropower,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fue... - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood] - Response 1: Separate by commas",Response,,,Q12,Energy,79,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_12_1,FALSE,"fish harvesting, fish aquaculture",fish aquaculture,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,JL,TK,1
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_12_1,FALSE,"fish harvesting, fish aquaculture",fish harvesting,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_12_1,FALSE,seafood yields,seafood yields,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,JL,TK,2
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_13_1,FALSE,sand/gravel companies and production,sand/gravel companies and production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pe... - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders] - Response 1: Separate by commas",Response,,,Q12,Materials,83,,JL,TK,1
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_13_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pe... - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders] - Response 1: Separate by commas",Response,,,Q12,Materials,83,,JL,TK,2
