review_round,reviewer_init,doublerev,title,reviewer_comments,outsidereviewer,outsidereviewer_notes,exclusion_reason,fullquestion,exclusion_id,SourcePublication,PublicationYear,FirstAuthor
1,TK,FALSE,Changes in constructed Brassica communities treated with glyphosate drift,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL APPLICATIONS,2011,Watrud
1,TK,FALSE,Changes in land uses and management in two Nature Reserves in Spain: Evaluating the social-ecological resilience of cultural landscapes,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2010,Rescia
1,TK,FALSE,Changing conservation strategies in Europe: a framework integrating ecosystem services and dynamics,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIODIVERSITY AND CONSERVATION,2010,Haslett
1,IS,FALSE,Characterizing the post-recolonization of Antechinus flavipes and its genetic implications in a production forest landscape,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2017,Mijangos
1,AIS,FALSE,Cities as Novel Biomes: Recognizing Urban Ecosystem Services as Anthropogenic,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,FRONTIERS IN ECOLOGY AND EVOLUTION,2015,Pincetl
1,AIS,FALSE,Civic ecology practices: insights from practice theory,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2015,Krasny
1,LB,FALSE,CLASSIFICATION OF THE NON-FOREST WOODY VEGETATION AND ITS RELATION TO HABITAT CONDITIONS: CASE STUDY FROM WHITE CARPATHIANS (WESTERN SLOVAKIA),NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,POLISH JOURNAL OF ECOLOGY,2014,Demkova
1,GV,FALSE,Climate change and species interactions: ways forward,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,CLIMATE CHANGE AND SPECIES INTERACTIONS: WAYS FORWARD,2013,Angert
1,TK,FALSE,Climate Change Impacts on Western Pacific Northwest Prairies and Savannas,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,NORTHWEST SCIENCE,2011,Bachelet
1,AIS,FALSE,Climate-change impacts on sandy-beach biota: crossing a line in the sand,AIS: opinion piece,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,GLOBAL CHANGE BIOLOGY,2014,Schoeman
1,AIS,FALSE,Coal mining activities change plant community structure due to air pollution and soil degradation,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOTOXICOLOGY,2014,Pandey
1,SDJ,FALSE,Collaborative Adaptive Rangeland Management Fosters Management-Science Partnerships,"SDJ: paper has implications for human drivers (participatory multi-stakeholder approach to managing conflicting services) section but does not address EF/ES directly. Though the group itself prioritized services, made management decisions, and scheduled monitoring",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RANGELAND ECOLOGY & MANAGEMENT,2018,Wilmer
1,AIS,FALSE,Collaborative decision-analytic framework to maximize resilience of tidal marshes to climate change,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2015,Thorne
1,IS,FALSE,Collaborative learning to unlock investments for functional ecological infrastructure: Bridging barriers in social-ecological systems in South Africa,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2017,Angelstam
1,AIS,FALSE,Collective action and the risk of ecosystem regime shifts: insights from a laboratory experiment,AIS: lab-based social survey,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2015,Schill
1,IS,FALSE,Combining ecological aspects and local knowledge for the conservation of two native mammals in the Gran Chaco,IS: moreso modeled habitat affinities of two taxa that are used for provisioning ES but didn’t really tie together/explicitly model ES,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF ARID ENVIRONMENTS,2017,Periago
1,AIS,FALSE,Common European birds are declining rapidly while less abundant species' numbers are rising,"AIS: In the discussion, they mention that ecosystem service provision is indirectly a function of avian body mass, however, this comment seemed accessory and not central to their methods in analyzing body mass.",NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY LETTERS,2015,Inger
1,IS,FALSE,Community based aquaculture in the western Indian Ocean: challenges and opportunities for developing sustainable coastal livelihoods,IS: Surveyed about issues around community based aquaculture (ES),NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2018,Ateweberhan
1,AIS,FALSE,Community ecology theory predicts the effects of agrochemical mixtures on aquatic biodiversity and ecosystem properties,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY LETTERS,2014,Halstead
1,KCG,FALSE,Community owned solutions: identifying local best practices for social-ecological sustainability,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2016,Mistry
1,CK,FALSE,"Comparing community garden typologies of Baltimore, Chicago, and New York City (USA) to understand potential implications for socio-ecological services",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2019,Anderson
1,AIS,FALSE,Comparing rates of springtail predation by web-building spiders using Bayesian inference,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,MOLECULAR ECOLOGY,2014,Welch
1,AK,FALSE,Comparison of environmental DNA and bulk-sample metabarcoding using highly degenerate cytochrome c oxidase I primers,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,MOLECULAR ECOLOGY RESOURCES,2018,Macher
1,LB,FALSE,Competition and facilitation in synthetic communities of arbuscular mycorrhizal fungi,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,MOLECULAR ECOLOGY,2014,Thonar
1,IS,FALSE,Complex effects of natural disasters on protected areas through altering telecouplings,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2018,Zhang
1,KCG,FALSE,"Composition, distribution and habitat effects of vascular plants on the vertical surfaces of an ancient city wall",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,URBAN ECOSYSTEMS,2016,Qiu
1,IS,FALSE,Conceptions and Perceptions of Primary School Teachers on Wetlands,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,WETLANDS,2017,Garcia Fernandez
1,AK,FALSE,Conceptualizing 'sense of place' in cultural ecosystem services: A framework for interdisciplinary research,AK: cultural ES framework,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2019,Ryfield
1,LB,FALSE,Consequences of spatial heterogeneity for ecosystem services in changing forest landscapes: priorities for future research,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2013,Turner
1,GV,FALSE,Conservation of Pattern and Process: Developing an Alternative Paradigm of Rangeland Management,GV: argumentative essay on rangeland multi-services,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RANGELAND ECOLOGY & MANAGEMENT,2012,Fuhlendorf
1,LB,FALSE,Conservation Program Participation and Adaptive Rangeland Decision-Making,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RANGELAND ECOLOGY & MANAGEMENT,2013,Lubell
1,KCG,FALSE,Conservation vs. livelihoods: spatial management of non-timber forest product harvests in a two-dimensional model,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL APPLICATIONS,2016,Robinson
1,AK,FALSE,Conserving the abundance of nonthreatened species,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,CONSERVATION BIOLOGY,2019,Baker
1,IS,FALSE,Consumer demand for urban forest ecosystem services and disservices: Examining trade-offs using choice experiments and best-worst scaling,IS: Surveyed homeowners rather than modeling/measuring ES themselves,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSYSTEM SERVICES,2018,Soto
1,LB,FALSE,"Consumers and establishment limitations contribute more than competitive interactions in sustaining dominance of the exotic herb garlic mustard in a Wisconsin, USA forest",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,BIOLOGICAL INVASIONS,2013,Dornbush
1,TK,FALSE,Contrasting changes in taxonomic vs. functional diversity of tropical fish communities after habitat degradation,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL APPLICATIONS,2010,Villeger
1,AIS,FALSE,Contrasting Cloud Forest Restoration Potential Between Plantations of Different Exotic Tree Species,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RESTORATION ECOLOGY,2014,Thijs
1,TM,FALSE,Contrasting the roles of section length and instream habitat enhancement for river restoration success: a field study of 20 European restoration projects,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF APPLIED ECOLOGY,2015,Hering
1,IS,FALSE,Contributions of climatic and non-climatic drivers to grassland variations on the Tibetan Plateau,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2017,Pan
1,TK,FALSE,Correlative and dynamic species distribution modelling for ecological predictions in the Antarctic: a cross-disciplinary concept,TK: Modeling species distributions in the future.,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,POLAR RESEARCH,2012,Gutt
1,AIS,FALSE,Countryside biogeography of Neotropical reptiles and amphibians,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY,2014,Mendenhall
1,AIS,FALSE,Cover crop effect on corn growth and yield as influenced by topography,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2014,Munoz
1,KCG,FALSE,Creating local institutional arrangements for sustainable wetland socio-ecological systems: lessons from the 'Striking a Balance' project in Malawi,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,2016,Dixon
1,AK,FALSE,Creating sustainable future landscapes: a role for landscape ecology in the rangelands of Northern Australia,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,RANGELAND JOURNAL,2019,Pearson
1,NBD,FALSE,"Creating woodland islets to reconcile ecological restoration, conservation, and agricultural land use",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,2008,Benayas
1,LB,FALSE,Cultivating deep care: integrating landscape ecological research into the cultural dimension of ecosystem services,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2013,Musacchio
1,AIS,FALSE,Deconstructing the surrogate species concept: a life history approach to the protection of ecosystem services,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL APPLICATIONS,2014,Banks
1,IS,FALSE,"Defaunation leads to interaction deficits, not interaction compensation, in an island seed dispersal network",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,GLOBAL CHANGE BIOLOGY,2018,Fricke
1,IS,FALSE,Delayed behavioural shifts undermine the sustainability of social - ecological systems,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2017,Lafuite
1,GV,FALSE,"Depicting community perspectives: repeat photography and participatory research as tools for assessing environmental services in Sagarmatha National Park, Nepal",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECO MONT-JOURNAL ON PROTECTED MOUNTAIN AREAS RESEARCH,2012,Garrard
1,LB,FALSE,Design considerations for community-based stream monitoring to detect changes in Pacific salmon habitats,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGY AND SOCIETY,2014,Lagasse
1,GV,FALSE,Design principles for social-ecological transformation toward sustainability: lessons from New Zealand sense of place,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOSPHERE,2012,Chapin
1,LB,FALSE,Detecting hot and cold spots in a seagrass landscape using local indicators of spatial association,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE ECOLOGY,2013,Barrell
1,AIS,FALSE,Detection of the different characteristics of year-to-year variation in foliage phenology among deciduous broad-leaved tree species by using daily continuous canopy surface images,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL INFORMATICS,2014,Inoue
1,IS,FALSE,DETERMINATION OF ENVIRONMENTAL PERCEPTIONS AND AWARENESS TOWARDS REDUCING CARBON FOOTPRINT,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,2018,Akten
1,TK,FALSE,Determining significant damage to groundwater-dependent terrestrial ecosystems in England and Wales for use in implementation of the Water Framework Directive,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,ECOLOGICAL ENGINEERING,2010,Whiteman
1,GV,FALSE,"Developing spatially explicit footprints of plausible land-use scenarios in the Santa Cruz Watershed, Arizona and Sonora",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2012,Norman
1,CK,FALSE,Development practices and ordinances predict inter-city variation in Florida urban tree canopy coverage,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,LANDSCAPE AND URBAN PLANNING,2019,Hilbert
1,TK,FALSE,"Differential effects of habitat isolation and landscape composition on wasps, bees, and their enemies",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,OECOLOGIA,2011,Schueepp
1,TM,FALSE,Digestive capacity predicts diet diversity in Neotropical frugivorous bats,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF ANIMAL ECOLOGY,2015,Saldana-Vazquez
1,TM,FALSE,Disentangling tree species identity and richness effects on the herb layer: first results from a German tree diversity experiment,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,JOURNAL OF VEGETATION SCIENCE,2015,Ampoorter
1,AK,FALSE,Distant neighbors: recent wildfire patterns of the Madrean Sky Islands of southwestern United States and northwestern Mexico,NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,FIRE ECOLOGY,2019,Villarreal
1,GV,FALSE,"Disturbance regime changes the trait distribution, phylogenetic structure and community assembly of tropical rain forests",NA,NA,NA,no_efes,This paper does NOT directly measure/model an EF and/or ES,3,OIKOS,2012,Ding
